product_id,sku_id,size_inches,amazon_asin,bestbuy_sku,best_price,price_source,amazon_price,buy_box_price,list_price,bestbuy_price,bestbuy_regular,rtings_price,price_per_m2,screen_area_m2,price_date
96104,13396,75.0,,6621205,899.99,rtings,,,,,,899.99,743.7933884297521,1.21,2026-03-02
96104,13397,85.0,,6621200,1297.99,rtings,,,,,,1297.99,832.0448717948718,1.56,2026-03-02
96104,13398,100.0,,6620384,2199.99,rtings,,,,,,2199.99,1023.2511627906977,2.15,2026-03-02
96722,13422,55.0,,6623850,1149.99,rtings,,,,,,1149.99,1769.2153846153847,0.65,2026-03-02
96722,13423,65.0,,6623848,1199.99,rtings,,,,,,1199.99,1318.6703296703297,0.91,2026-03-02
96722,13424,75.0,,6625582,1499.99,rtings,,,,,,1499.99,1239.6611570247935,1.21,2026-03-02
96722,13425,85.0,B0DYK871WY,,1798.0,amazon,1798.0,,1798.0,,,1798.0,1152.5641025641025,1.56,2026-03-02
96722,13426,98.0,B0DYK7MWJ1,6625581,3998.0,amazon,3998.0,,3998.0,,,3999.99,1931.400966183575,2.07,2026-03-02
92248,13464,55.0,,6626033,2399.99,rtings,,,,,,2399.99,3692.292307692307,0.65,2026-03-02
92248,13465,65.0,,6626032,2699.99,rtings,,,,,,2699.99,2967.0219780219777,0.91,2026-03-02
88591,13475,65.0,,6613490,3999.99,rtings,,,,,,3999.99,4395.593406593406,0.91,2026-03-02
88591,13476,75.0,,6613456,4999.99,rtings,,,,,,4999.99,4132.2231404958675,1.21,2026-03-02
88591,13477,85.0,,6613463,5999.99,bestbuy,,,,5999.99,7999.99,5999.99,3846.1474358974356,1.56,2026-03-02
88591,13478,98.0,,,34999.99,rtings,,,,,,34999.99,16908.2077294686,2.07,2026-03-02
96118,13738,55.0,,6620385,429.99,bestbuy,,,,429.99,799.99,429.99,661.5230769230769,0.65,2026-03-02
96118,13739,65.0,,6621209,579.99,bestbuy,,,,579.99,999.99,579.99,637.3516483516484,0.91,2026-03-02
96118,13740,75.0,,6621190,649.99,bestbuy,,,,649.99,1299.99,649.99,537.1818181818182,1.21,2026-03-02
96118,13741,85.0,,6621191,937.99,bestbuy,,,,937.99,1999.99,937.99,601.275641025641,1.56,2026-03-02
96118,13742,100.0,,6621210,1799.99,bestbuy,,,,1799.99,3499.99,1799.99,837.2046511627907,2.15,2026-03-02
92242,13768,65.0,,,3299.99,rtings,,,,,,3299.99,3626.362637362637,0.91,2026-03-02
92242,13769,75.0,,6613453,3299.99,bestbuy,,,,3299.99,3799.99,3299.99,2727.2644628099174,1.21,2026-03-02
92242,13770,85.0,,6613450,5299.99,bestbuy,,,,5299.99,5299.99,5299.99,3397.429487179487,1.56,2026-03-02
92761,13771,,,,,,,,,,,,,,2026-03-02
96128,13835,43.0,B0DYRL2984,6621192,199.99,bestbuy,,,,199.99,299.99,199.99,499.975,0.4,2026-03-02
96128,13836,50.0,,6621201,249.99,bestbuy,,,,249.99,329.99,249.99,462.94444444444446,0.54,2026-03-02
96128,13837,55.0,B0DYS29P6M,6621212,259.99,bestbuy,,,,259.99,379.99,259.99,399.9846153846154,0.65,2026-03-02
96128,13838,65.0,B0DYRDKGSM,6621207,339.99,bestbuy,,,,339.99,499.99,339.99,373.6153846153846,0.91,2026-03-02
96128,13839,75.0,B0DYRPHL6N,,,,,,,,,,,1.21,2026-03-02
96128,13840,85.0,,6621199,699.99,bestbuy,,,,699.99,1099.99,699.99,448.71153846153845,1.56,2026-03-02
96128,13841,100.0,B0DYRLTZXL,,,,,,,,,,,2.15,2026-03-02
92240,14130,55.0,B0DXN7BRLL,,787.99,amazon_3p,797.99,,,,,,1212.2923076923078,0.65,2026-03-02
92240,14131,65.0,B0DXMVX717,,947.99,amazon_3p,997.99,,997.99,,,997.99,1041.7472527472528,0.91,2026-03-02
92240,14132,75.0,B0DXN3RB8Z,,1477.99,amazon_3p,1497.99,,,,,,1221.4793388429753,1.21,2026-03-02
92240,14133,85.0,,,3499.99,rtings,,,,,,3499.99,2243.583333333333,1.56,2026-03-02
92240,14134,100.0,,6618847,4499.99,bestbuy,,,,4499.99,4999.99,4499.99,2093.0186046511626,2.15,2026-03-02
88603,14170,48.0,,6635292,649.99,bestbuy,,,,649.99,1299.99,649.99,1299.98,0.5,2026-03-02
88603,14171,55.0,B0F8DJ7FBV,6635751,899.99,bestbuy,,,,899.99,1499.99,899.99,1384.6,0.65,2026-03-02
88603,14172,65.0,,6633087,1199.99,bestbuy,,,,1199.99,1299.99,1199.99,1318.6703296703297,0.91,2026-03-02
88603,14173,77.0,B0F8DL23H7,6621813,1499.99,bestbuy,,,,1499.99,2999.99,1499.99,1171.8671875,1.28,2026-03-02
88603,14174,,,11690686,2696.99,rtings,,,,,,2696.99,,,2026-03-02
96119,14246,50.0,,6621484,289.99,bestbuy,,,,289.99,399.99,289.99,537.0185185185185,0.54,2026-03-02
96119,14247,55.0,B0DYVXN9HT,,327.99,amazon,327.99,,327.99,,,327.99,504.6,0.65,2026-03-02
96119,14248,65.0,,6621486,437.99,rtings,,,,,,437.99,481.3076923076923,0.91,2026-03-02
96119,14249,75.0,,6621482,547.99,rtings,,,,,,547.99,452.88429752066116,1.21,2026-03-02
96119,14250,85.0,,6621485,799.99,rtings,,,,,,799.99,512.8141025641025,1.56,2026-03-02
96119,14251,100.0,,6621488,1399.99,rtings,,,,,,1399.99,651.1581395348837,2.15,2026-03-02
88497,14283,65.0,B0DXR9MP63,6613680,1499.99,rtings,,,,,,1499.99,1648.3406593406594,0.91,2026-03-02
88497,14284,75.0,B0DXMJNLHT,,1947.99,amazon_3p,1997.99,,1997.99,,,1997.99,1609.909090909091,1.21,2026-03-02
88497,14285,85.0,,6613687,3299.99,rtings,,,,,,3299.99,2115.378205128205,1.56,2026-03-02
94057,14317,43.0,B0DX4HHBRC,6619439,229.99,rtings,,,,,,229.99,574.975,0.4,2026-03-02
94057,14318,50.0,B0DXMT6YD4,,249.99,amazon,249.99,,,,,,462.94444444444446,0.54,2026-03-02
94057,14319,55.0,B0DX3JC9ND,6619250,349.99,rtings,,,,,,349.99,538.4461538461538,0.65,2026-03-02
94057,14320,58.0,B0DYVMS2VK,,377.99,amazon,377.99,,377.99,,,377.99,524.9861111111112,0.72,2026-03-02
94057,14321,65.0,B0DX44LB67,6619249,429.99,rtings,,,,,,429.99,472.5164835164835,0.91,2026-03-02
94057,14322,70.0,B0DX44XK9H,6619253,529.99,rtings,,,,,,529.99,499.99056603773585,1.06,2026-03-02
94057,14323,75.0,B0DX4717LG,6619143,549.99,rtings,,,,,,549.99,454.53719008264466,1.21,2026-03-02
94057,14324,85.0,,6619130,899.99,rtings,,,,,,899.99,576.9166666666666,1.56,2026-03-02
88503,14350,43.0,B0DW378JR5,,247.99,amazon,247.99,,247.99,,,247.99,619.975,0.4,2026-03-02
88503,14351,50.0,B0DW3XW927,,297.99,amazon_3p,318.85,,318.85,,,318.85,551.8333333333333,0.54,2026-03-02
88503,14352,55.0,B0DW3YPBL1,,319.99,amazon_3p,327.99,,327.99,,,327.99,492.2923076923077,0.65,2026-03-02
88503,14353,65.0,B0DW4232K1,,397.99,amazon_3p,,,397.99,,,397.99,437.35164835164835,0.91,2026-03-02
88503,14354,70.0,B0DW3RQY9Z,,499.99,amazon_3p,569.48,,499.99,,,499.99,471.688679245283,1.06,2026-03-02
88503,14355,75.0,B0DW3V53B7,,,,597.99,,597.99,,,597.99,,1.21,2026-03-02
88503,14356,85.0,B0DW3XDNR9,,767.99,amazon_3p,,,797.99,,,797.99,492.30128205128204,1.56,2026-03-02
101781,14359,65.0,B0F2JLZPL3,6625842,1499.99,rtings,,,,,,1499.99,1648.3406593406594,0.91,2026-03-02
101781,14360,75.0,B0F2JKWWFH,6625839,1998.99,rtings,,,,,,1998.99,1652.0578512396694,1.21,2026-03-02
101781,14361,85.0,,6625843,2499.99,rtings,,,,,,2499.99,1602.5576923076922,1.56,2026-03-02
101781,14362,98.0,,6625840,3999.99,rtings,,,,,,3999.99,1932.3623188405797,2.07,2026-03-02
92245,14436,43.0,B0DYKBNW89,6623767,398.0,amazon,398.0,,398.0,,,399.99,995.0,0.4,2026-03-02
92245,14437,50.0,,6623766,499.99,rtings,,,,,,499.99,925.9074074074074,0.54,2026-03-02
92245,14438,55.0,,6623762,569.99,rtings,,,,,,569.99,876.9076923076923,0.65,2026-03-02
92245,14439,65.0,,6623764,669.99,rtings,,,,,,669.99,736.2527472527472,0.91,2026-03-02
92245,14440,75.0,,6623765,869.99,rtings,,,,,,869.99,719.0,1.21,2026-03-02
88502,14866,55.0,B0F8M9QPJP,,1997.99,amazon,1997.99,,1997.99,,,1997.99,3073.830769230769,0.65,2026-03-02
88502,14867,65.0,B0F8MW11YS,,,,,,2697.99,,,2697.99,,0.91,2026-03-02
88502,14868,77.0,B0F8N24XYR,,,,,,,,,,,1.28,2026-03-02
96489,14901,,,,999.99,rtings,,,,,,999.99,,,2026-03-02
96489,14902,75.0,B0DYR5XRTT,,1186.95,amazon_3p,1299.99,,1299.99,,,1299.99,980.9504132231406,1.21,2026-03-02
96489,14903,85.0,B0F8DNL96X,6621815,2199.99,rtings,,,,,,2199.99,1410.2499999999998,1.56,2026-03-02
100489,15235,50.0,,6625833,349.99,rtings,,,,,,349.99,648.1296296296296,0.54,2026-03-02
100489,15236,55.0,,6625835,379.99,rtings,,,,,,379.99,584.6,0.65,2026-03-02
100489,15237,65.0,,6625874,549.99,rtings,,,,,,549.99,604.3846153846154,0.91,2026-03-02
100489,15238,75.0,,6625834,699.99,rtings,,,,,,699.99,578.504132231405,1.21,2026-03-02
100489,15239,85.0,,6643446,899.99,rtings,,,,,,899.99,576.9166666666666,1.56,2026-03-02
99831,15264,,,,,,,,,,,,,,2026-03-02
99831,15265,,,,,,,,,,,,,,2026-03-02
99831,15266,,,,,,,,,,,,,,2026-03-02
99831,15267,,,,,,,,,,,,,,2026-03-02
99831,15268,,,,,,,,,,,,,,2026-03-02
98323,15361,43.0,B0F6B1K6K3,6621803,229.99,rtings,,,,,,229.99,574.975,0.4,2026-03-02
98323,15362,50.0,B0F69LDR17,6621683,269.99,rtings,,,,,,269.99,499.98148148148147,0.54,2026-03-02
98323,15363,55.0,B0F69Q9RJ3,6621807,299.99,rtings,,,,,,299.99,461.5230769230769,0.65,2026-03-02
98323,15364,65.0,B0F6B3GF3L,6621802,369.99,rtings,,,,,,369.99,406.5824175824176,0.91,2026-03-02
98323,15365,75.0,B0F69YCRR8,6621806,549.99,rtings,,,,,,549.99,454.53719008264466,1.21,2026-03-02
98323,15366,86.0,B0F69R7899,6621805,899.99,rtings,,,,,,899.99,566.0314465408804,1.59,2026-03-02
112536,15492,65.0,,6635430,1799.99,rtings,,,,,,1799.99,1978.0109890109889,0.91,2026-03-02
112536,15493,75.0,,6635429,2299.99,rtings,,,,,,2299.99,1900.8181818181818,1.21,2026-03-02
112536,15494,85.0,,6635428,2799.99,rtings,,,,,,2799.99,1794.8653846153843,1.56,2026-03-02
112536,15495,98.0,,6635427,4499.99,rtings,,,,,,4499.99,2173.9082125603863,2.07,2026-03-02
96964,15562,32.0,,6617418,399.99,rtings,,,,,,399.99,1818.1363636363637,0.22,2026-03-02
96964,15563,43.0,,6617420,429.99,rtings,,,,,,429.99,1074.975,0.4,2026-03-02
96964,15564,50.0,,6617419,599.99,rtings,,,,,,599.99,1111.0925925925926,0.54,2026-03-02
96964,15565,55.0,B0DYVPQZRH,,587.99,amazon_3p,597.99,,,,,,904.6,0.65,2026-03-02
96964,15566,65.0,,6617398,699.99,bestbuy,,,,699.99,899.99,699.99,769.2197802197802,0.91,2026-03-02
96964,15567,75.0,,6620648,1099.99,bestbuy,,,,1099.99,1099.99,1099.99,909.0826446280992,1.21,2026-03-02
96964,15568,85.0,,6617395,1499.99,bestbuy,,,,1499.99,1699.99,1499.99,961.5320512820513,1.56,2026-03-02
92233,15587,,B0F8DT9N6X,,,,,,,,,,,,2026-03-02
92233,15588,55.0,,6621808,799.99,bestbuy,,,,799.99,799.99,799.99,1230.753846153846,0.65,2026-03-02
92233,15589,65.0,,6621826,899.99,bestbuy,,,,899.99,1199.99,899.99,989.0,0.91,2026-03-02
92233,15590,75.0,B0F8DD4XW4,6621816,1099.99,bestbuy,,,,1099.99,1599.99,1099.99,909.0826446280992,1.21,2026-03-02
92233,15591,86.0,B0DYR35J2G,,,,1596.99,,1596.99,,,1596.99,,1.59,2026-03-02
92233,15592,100.0,B0DYQZTVGT,,3496.99,amazon,3496.99,,3496.99,,,3496.99,1626.506976744186,2.15,2026-03-02
117450,15634,98.0,,6625581,3999.99,rtings,,,,,,3999.99,1932.3623188405797,2.07,2026-03-02
117447,15662,100.0,B0F5QQH44H,6621198,2999.99,rtings,,,,,,2999.99,1395.3441860465116,2.15,2026-03-02
117449,15679,98.0,,6625840,3999.99,rtings,,,,,,3999.99,1932.3623188405797,2.07,2026-03-02
102827,15703,98.0,,6635801,1299.99,bestbuy,,,,1299.99,2299.99,1299.99,628.0144927536232,2.07,2026-03-02
117448,15756,100.0,,,5999.99,rtings,,,,,,5999.99,2790.693023255814,2.15,2026-03-02
102906,15835,55.0,,6625616,689.99,bestbuy,,,,689.99,899.99,689.99,1061.5230769230768,0.65,2026-03-02
102906,15836,65.0,B0DWH3R4MG,,,,899.99,,899.99,,,899.99,,0.91,2026-03-02
102906,15837,75.0,B0DWHGPJFG,,1198.0,amazon,1198.0,,1198.0,,,1198.0,990.0826446280992,1.21,2026-03-02
102195,15980,43.0,,6639217,199.99,bestbuy,,,,199.99,259.99,199.99,499.975,0.4,2026-03-02
102195,15981,50.0,,6632320,249.99,bestbuy,,,,249.99,299.99,249.99,462.94444444444446,0.54,2026-03-02
102195,15982,55.0,,6632331,279.99,bestbuy,,,,279.99,379.99,279.99,430.75384615384615,0.65,2026-03-02
102195,15983,58.0,,6640550,299.99,bestbuy,,,,299.99,429.99,299.99,416.6527777777778,0.72,2026-03-02
102195,15984,65.0,,6639210,329.99,bestbuy,,,,329.99,469.99,329.99,362.6263736263736,0.91,2026-03-02
102195,15985,75.0,,6639197,449.99,bestbuy,,,,449.99,649.99,449.99,371.89256198347107,1.21,2026-03-02
102195,16128,70.0,,6639212,399.99,bestbuy,,,,399.99,569.99,399.99,377.3490566037736,1.06,2026-03-02
102195,16129,85.0,,6639193,899.99,bestbuy,,,,899.99,899.99,899.99,576.9166666666666,1.56,2026-03-02
92239,16026,55.0,,6614341,699.99,bestbuy,,,,699.99,799.99,699.99,1076.9076923076923,0.65,2026-03-02
92239,16027,65.0,,6614343,899.99,bestbuy,,,,899.99,999.99,899.99,989.0,0.91,2026-03-02
92239,16028,75.0,,6614338,1199.99,bestbuy,,,,1199.99,1199.99,1199.99,991.7272727272727,1.21,2026-03-02
92239,16029,85.0,,6614340,1699.99,bestbuy,,,,1699.99,1799.99,1699.99,1089.7371794871794,1.56,2026-03-02
